0x0041,1,1
0x0042,2,1
0x0043,3,1
0x0044,4,1
0x0045,5,1
0x0046,6,1
0x0047,7,1
0x0048,8,1
0x0049,9,1
0x004A,10,1
0x004B,11,1
0x004C,12,1
0x004D,13,1
0x004E,14,1
0x004F,15,1
0x0050,16,1
0x0051,17,1
0x0052,18,1
0x0053,19,1
0x0054,20,1
0x0055,21,1
0x0056,22,1
0x0057,23,1
0x0058,24,1
0x0059,25,1
0x005A,26,1
0x0391,27,1
0x0392,28,1
0x0393,29,1
0x0394,30,1
0x0395,31,1
0x0396,32,1
0x0397,33,1
0x0398,34,1
0x0399,35,1
0x039A,36,1
0x039B,37,1
0x039C,38,1
0x039D,39,1
0x039E,40,1
0x039F,41,1
0x03A0,42,1
0x03A1,43,1
0x03A3,44,1
0x03A4,45,1
0x03D2,46,1
0x03A6,47,1
0x03A7,48,1
0x03A8,49,1
0x03A9,50,1
0x0061,51,1
0x0062,52,1
0x0063,53,1
0x0064,54,1
0x0065,55,1
0x0066,56,1
0x0067,57,1
0x0068,58,1
0x0069,59,1
0x006A,60,1
0x006B,61,1
0x006C,62,1
0x006D,63,1
0x006E,64,1
0x006F,65,1
0x0070,66,1
0x0071,67,1
0x0072,68,1
0x0073,69,1
0x0074,70,1
0x0075,71,1
0x0076,72,1
0x0077,73,1
0x0078,74,1
0x0079,75,1
0x007A,76,1
0x03B1,77,4
0x03B2,78,4
0x03B3,79,4
0x03B4,80,4
0x03B6,81,4
0x03B7,82,4
0x03B9,83,4
0x03BA,84,4
0x03BB,85,4
0x03BC,86,4
0x03BD,87,4
0x03BE,88,4
0x03BF,89,4
0x03C0,90,4
0x03C1,91,4
0x03C3,92,4
0x03C4,93,4
0x03C5,94,4
0x03C7,95,4
0x03C8,96,4
0x03C9,97,4
0x03F5,98,4
0x03B8,99,4
0x03D5,100,4
0x0030,102,1
0x0031,103,1
0x0032,104,1
0x0033,105,1
0x0034,106,1
0x0035,107,1
0x0036,108,1
0x0037,109,1
0x0038,110,1
0x0039,111,1
0x002E,112,1
0x002C,113,1
0x003A,114,1
0x003B,115,1
0x0021,116,1
0x003F,117,1
0x0027,118,1
0x0022,119,1
0x0024,120,1
0x002F,121,1
0x0028,122,1
0x0029,123,1
0x007C,124,1
0x2212,125,1
0x002B,126,1
0x003D,127,1
0x2217,128,1
0x0023,129,1
0x0026,130,1
0x005F,132,1
0x005C,133,1
0x005E,134,1
0x25CB,135,1
0x25A1,136,1
0x25B3,137,1
0x2662,138,1
0x2729,139,1
0x002B,140,1
0x00D7,141,1
0x2217,142,1
0x2022,143,1
0x25A0,144,1
0x22C6,145,1
0x0000,146,1
0x2721,147,1
0x22C5,148,1
0x005B,157,1
0x005D,158,1
0x007B,159,1
0x007D,160,1
0x003C,161,1
0x003E,162,1
0x007E,163,1
0x0060,164,1
0x2192,165,1
0x2191,166,1
0x2190,167,1
0x2193,168,1
0x0025,169,1
0x0040,170,1
0x2299,171,1
0x2295,172,1
0x0030,200,1
0x0031,201,1
0x0032,202,1
0x0033,203,1
0x0034,204,1
0x0035,205,1
0x0036,206,1
0x0037,207,1
0x0038,208,1
0x0039,209,1
0x002E,210,1
0x002C,211,1
0x003A,212,1
0x003B,213,1
0x0021,214,1
0x003F,215,1
0x0027,216,1
0x0022,217,1
0x00B0,218,1
0x0024,219,1
0x002F,220,1
0x0028,221,1
0x0029,222,1
0x007C,223,1
0x2212,224,1
0x002B,225,1
0x003D,226,1
0x00D7,227,1
0x2217,228,1
0x22C5,229,1
0x2018,230,1
0x2019,231,1
0x2192,232,1
0x0023,233,1
0x0026,234,1
0x0000,235,1
0x0040,236,1
0x2025,238,0
0x2025,239,0
0x0000,240,0
0x0000,242,0
0x2248,248,0
0x2245,250,0
0x21CC,252,0
0x00BD,261,2
0x2153,262,2
0x2159,263,2
0x215B,264,2
0x2154,265,2
0x215C,266,2
0x215D,267,2
0x215E,268,2
0x215A,269,2
0x00BC,270,2
0x00BE,271,2
0x00A3,272,2
0x00AE,273,2
0x00A9,274,2
0x2262,275,0
0x22EF,276,0
0x2194,278,0
0x2195,279,0
0x2284,280,0
0x2285,281,0
0x220B,282,0
0x2980,284,0
0x0041,501,1
0x0042,502,1
0x0043,503,1
0x0044,504,1
0x0045,505,1
0x0046,506,1
0x0047,507,1
0x0048,508,1
0x0049,509,1
0x004A,510,1
0x004B,511,1
0x004C,512,1
0x004D,513,1
0x004E,514,1
0x004F,515,1
0x0050,516,1
0x0051,517,1
0x0052,518,1
0x0053,519,1
0x0054,520,1
0x0055,521,1
0x0056,522,1
0x0057,523,1
0x0058,524,1
0x0059,525,1
0x005A,526,1
0x0391,527,1
0x0392,528,1
0x0393,529,1
0x0394,530,1
0x0395,531,1
0x0396,532,1
0x0397,533,1
0x0398,534,1
0x0399,535,1
0x039A,536,1
0x039B,537,1
0x039C,538,1
0x039D,539,1
0x039E,540,1
0x039F,541,1
0x03A0,542,1
0x03A1,543,1
0x03A3,544,1
0x03A4,545,1
0x03D2,546,1
0x03A6,547,1
0x03A7,548,1
0x03A8,549,1
0x03A9,550,1
0x0041,551,4
0x0042,552,4
0x0043,553,4
0x0044,554,4
0x0045,555,4
0x0046,556,4
0x0047,557,4
0x0048,558,4
0x0049,559,4
0x004A,560,4
0x004B,561,4
0x004C,562,4
0x004D,563,4
0x004E,564,4
0x004F,565,4
0x0050,566,4
0x0051,567,4
0x0052,568,4
0x0053,569,4
0x0054,570,4
0x0055,571,4
0x0056,572,4
0x0057,573,4
0x0058,574,4
0x0059,575,4
0x005A,576,4
0x2207,583,1
0x0061,601,1
0x0062,602,1
0x0063,603,1
0x0064,604,1
0x0065,605,1
0x0066,606,1
0x0067,607,1
0x0068,608,1
0x0069,609,1
0x006A,610,1
0x006B,611,1
0x006C,612,1
0x006D,613,1
0x006E,614,1
0x006F,615,1
0x0070,616,1
0x0071,617,1
0x0072,618,1
0x0073,619,1
0x0074,620,1
0x0075,621,1
0x0076,622,1
0x0077,623,1
0x0078,624,1
0x0079,625,1
0x007A,626,1
0x03B1,627,4
0x03B2,628,4
0x03B3,629,4
0x03B4,630,4
0x03B5,631,4
0x03B6,632,4
0x03B7,633,4
0x03D1,634,4
0x03B9,635,4
0x03BA,636,4
0x03BB,637,4
0x03BC,638,4
0x03BD,639,4
0x03BE,640,4
0x03BF,641,4
0x03C0,642,4
0x03C1,643,4
0x03C3,644,4
0x03C4,645,4
0x03C5,646,4
0x03C6,647,4
0x03C7,648,4
0x03C8,649,4
0x03C9,650,4
0x0061,651,4
0x0062,652,4
0x0063,653,4
0x0064,654,4
0x0065,655,4
0x0066,656,4
0x0067,657,4
0x0068,658,4
0x0069,659,4
0x006A,660,4
0x006B,661,4
0x006C,662,4
0x006D,663,4
0x006E,664,4
0x006F,665,4
0x0070,666,4
0x0071,667,4
0x0072,668,4
0x0073,669,4
0x0074,670,4
0x0075,671,4
0x0076,672,4
0x0077,673,4
0x0078,674,4
0x0079,675,4
0x007A,676,4
0x2113,677,4
0x2202,683,4
0x03F5,684,4
0x03B8,685,4
0x03D5,686,4
0x03C2,687,4
0x0030,700,1
0x0031,701,1
0x0032,702,1
0x0033,703,1
0x0034,704,1
0x0035,705,1
0x0036,706,1
0x0037,707,1
0x0038,708,1
0x0039,709,1
0x002E,710,1
0x002C,711,1
0x003A,712,1
0x003B,713,1
0x0021,714,1
0x003F,715,1
0x0027,716,1
0x0022,717,1
0x00B0,718,1
0x0024,719,1
0x002F,720,1
0x0028,721,1
0x0029,722,1
0x007C,723,1
0x2212,724,1
0x002B,725,1
0x003D,726,1
0x00D7,727,1
0x2217,728,1
0x22C5,729,1
0x2018,730,1
0x2019,731,1
0x2192,732,1
0x0023,733,1
0x0026,734,1
0x0000,735,1
0x0020,736,1
0x2225,737,1
0x22A5,738,1
0x2220,739,1
0x2234,740,1
0x2664,741,1
0x2661,742,1
0x2662,743,1
0x2667,744,1
0x0000,745,1
0x0000,746,1
0x0000,750,0
0x0000,751,0
0x0000,752,0
0x25B4,753,0
0x0000,754,0
0x0000,755,0
0x0000,756,0
0x0000,757,0
0x25E0,758,0
0x0000,759,0
0x0000,760,0
0x0000,761,0
0x0000,762,0
0x0000,763,0
0x0000,764,0
0x223E,765,0
0x221E,766,0
0x2608,767,0
0x00A7,768,0
0x005F,795,1
0x257C,796,0
0x2571,797,0
0x257D,798,0
0x2572,799,0
0x2015,800,0
0xFF0F,801,0
0x002F,802,0
0x007C,803,0
0x005C,804,0
0xFF3C,805,0
0x2015,806,0
0xFF0F,807,0
0x007C,808,0
0xFF3C,809,0
0x25DC,810,0
0x25DF,811,0
0x25DE,812,0
0x25DD,813,0
0x2323,814,0
0x0028,815,0
0x0029,816,0
0x2322,817,0
0x0000,818,0
0x223F,819,0
0x0000,820,0
0x0000,821,0
0x0000,822,0
0x221D,823,0
0x0000,824,0
0x0000,825,0
0x0000,826,0
0x0000,827,0
0x22C5,828,0
0x0000,829,0
0x0000,830,0
0x0000,831,0
0x005E,832,0
0x0000,833,0
0x0000,834,0
0x25CB,840,0
0x25A1,841,0
0x25B3,842,0
0x2662,843,0
0x2729,844,0
0x002B,845,1
0x00D7,846,1
0x2217,847,1
0x2022,850,0
0x25A0,851,0
0x25B2,852,0
0x25C0,853,0
0x25BC,854,0
0x25B6,855,0
0x22C6,856,0
0x21BE,857,0
0x0000,860,0
0x0000,861,0
0x0000,862,0
0x0000,863,0
0x0000,864,0
0x0000,865,0
0x0000,866,0
0x263E,867,0
0x2721,868,0
0x0000,869,0
0x0000,870,0
0x0000,871,0
0x0000,872,0
0x0000,873,0
0x0000,874,0
0x22C5,899,0
0x0000,900,0
0x0000,901,0
0x0000,902,0
0x0000,903,0
0x0000,904,0
0x0000,905,0
0x0000,906,0
0x0000,907,0
0x0000,908,0
0x0000,909,0
0x00A2,910,0
0x0000,911,0
0x0041,2001,2
0x0042,2002,2
0x0043,2003,2
0x0044,2004,2
0x0045,2005,2
0x0046,2006,2
0x0047,2007,2
0x0048,2008,2
0x0049,2009,2
0x004A,2010,2
0x004B,2011,2
0x004C,2012,2
0x004D,2013,2
0x004E,2014,2
0x004F,2015,2
0x0050,2016,2
0x0051,2017,2
0x0052,2018,2
0x0053,2019,2
0x0054,2020,2
0x0055,2021,2
0x0056,2022,2
0x0057,2023,2
0x0058,2024,2
0x0059,2025,2
0x005A,2026,2
0x0391,2027,2
0x0392,2028,2
0x0393,2029,2
0x0394,2030,2
0x0395,2031,2
0x0396,2032,2
0x0397,2033,2
0x0398,2034,2
0x0399,2035,2
0x039A,2036,2
0x039B,2037,2
0x039C,2038,2
0x039D,2039,2
0x039E,2040,2
0x039F,2041,2
0x03A0,2042,2
0x03A1,2043,2
0x03A3,2044,2
0x03A4,2045,2
0x03D2,2046,2
0x03A6,2047,2
0x03A7,2048,2
0x03A8,2049,2
0x03A9,2050,2
0x0041,2051,3
0x0042,2052,3
0x0043,2053,3
0x0044,2054,3
0x0045,2055,3
0x0046,2056,3
0x0047,2057,3
0x0048,2058,3
0x0049,2059,3
0x004A,2060,3
0x004B,2061,3
0x004C,2062,3
0x004D,2063,3
0x004E,2064,3
0x004F,2065,3
0x0050,2066,3
0x0051,2067,3
0x0052,2068,3
0x0053,2069,3
0x0054,2070,3
0x0055,2071,3
0x0056,2072,3
0x0057,2073,3
0x0058,2074,3
0x0059,2075,3
0x005A,2076,3
0x03F0,2077,3
0x0061,2101,2
0x0062,2102,2
0x0063,2103,2
0x0064,2104,2
0x0065,2105,2
0x0066,2106,2
0x0067,2107,2
0x0068,2108,2
0x0069,2109,2
0x006A,2110,2
0x006B,2111,2
0x006C,2112,2
0x006D,2113,2
0x006E,2114,2
0x006F,2115,2
0x0070,2116,2
0x0071,2117,2
0x0072,2118,2
0x0073,2119,2
0x0074,2120,2
0x0075,2121,2
0x0076,2122,2
0x0077,2123,2
0x0078,2124,2
0x0079,2125,2
0x007A,2126,2
0x03B1,2127,3
0x03B2,2128,3
0x03B3,2129,3
0x03B4,2130,3
0x03B5,2131,3
0x03B6,2132,3
0x03B7,2133,3
0x03D1,2134,3
0x03B9,2135,3
0x03BA,2136,3
0x03BB,2137,3
0x03BC,2138,3
0x03BD,2139,3
0x03BE,2140,3
0x03BF,2141,3
0x03C0,2142,3
0x03C1,2143,3
0x03C3,2144,3
0x03C4,2145,3
0x03C5,2146,3
0x03C6,2147,3
0x03C7,2148,3
0x03C8,2149,3
0x03C9,2150,3
0x0061,2151,3
0x0062,2152,3
0x0063,2153,3
0x0064,2154,3
0x0065,2155,3
0x0066,2156,3
0x0067,2157,3
0x0068,2158,3
0x0069,2159,3
0x006A,2160,3
0x006B,2161,3
0x006C,2162,3
0x006D,2163,3
0x006E,2164,3
0x006F,2165,3
0x0070,2166,3
0x0071,2167,3
0x0072,2168,3
0x0073,2169,3
0x0074,2170,3
0x0075,2171,3
0x0076,2172,3
0x0077,2173,3
0x0078,2174,3
0x0079,2175,3
0x007A,2176,3
0x0000,2177,0
0xFB01,2178,2
0xFB02,2179,2
0x0000,2180,0
0x0000,2181,0
0x0000,2182,0
0x03F5,2184,0
0x03B8,2185,0
0x03D5,2186,0
0x03C2,2187,0
0x0000,2190,0
0x0000,2191,0
0xFB01,2192,3
0xFB02,2193,3
0x0000,2194,0
0x0000,2195,0
0x0000,2196,0
0x0030,2200,2
0x0031,2201,2
0x0032,2202,2
0x0033,2203,2
0x0034,2204,2
0x0035,2205,2
0x0036,2206,2
0x0037,2207,2
0x0038,2208,2
0x0039,2209,2
0x002E,2210,2
0x002C,2211,2
0x003A,2212,2
0x003B,2213,2
0x0021,2214,2
0x003F,2215,2
0x0027,2216,2
0x0022,2217,2
0x00B0,2218,2
0x2217,2219,2
0x002F,2220,2
0x0028,2221,2
0x0029,2222,2
0x005B,2223,2
0x005D,2224,2
0x007B,2225,2
0x007D,2226,2
0x2329,2227,2
0x232A,2228,2
0x007C,2229,2
0x2225,2230,0
0x2212,2231,0
0x002B,2232,0
0x00B1,2233,0
0x2213,2234,0
0x00D7,2235,0
0x22C5,2236,0
0x00F7,2237,0
0x003D,2238,0
0x2260,2239,0
0x2261,2240,0
0x003C,2241,0
0x003E,2242,0
0x2266,2243,0
0x2267,2244,0
0x221D,2245,0
0x007E,2246,0
0x0000,2247,0
0x00B4,2248,0
0x0060,2249,0
0x0000,2250,0
0x0000,2251,0
0x0000,2252,0
0x0000,2253,0
0x0000,2254,0
0x221A,2255,0
0x2282,2256,0
0x22C3,2257,0
0x2283,2258,0
0x22C2,2259,0
0x220A,2260,0
0x2192,2261,0
0x2191,2262,0
0x2190,2263,0
0x2193,2264,0
0x2202,2265,0
0x2207,2266,0
0x221A,2267,0
0x222B,2268,0
0x222E,2269,0
0x221E,2270,0
0x0025,2271,0
0x0026,2272,0
0x0040,2273,0
0x0024,2274,0
0x0023,2275,0
0x00A7,2276,0
0x2020,2277,0
0x2021,2278,0
0x2203,2279,0
0x2299,2281,0
0x263F,2282,0
0x2640,2283,0
0x2295,2284,0
0x2642,2285,0
0x2643,2286,0
0x2644,2287,0
0x2645,2288,0
0x2646,2289,0
0x2647,2290,0
0x263E,2291,0
0x2604,2292,0
0x2605,2293,0
0x260A,2294,0
0x260B,2295,0
0x2197,2296,0
0x2199,2297,0
0x2196,2298,0
0x2198,2299,0
0x2648,2301,0
0x2649,2302,0
0x264A,2303,0
0x264B,2304,0
0x260A,2305,0
0x264D,2306,0
0x264E,2307,0
0x264F,2308,0
0x2650,2309,0
0x2651,2310,0
0x2652,2311,0
0x2653,2312,0
0x22C5,2317,0
0x0000,2318,0
0x0000,2319,0
0x1D15D,2320,0
0x1D157,2321,0
0x1D158,2322,0
0x266F,2323,0
0x266E,2324,0
0x266D,2325,0
0x1D13B,2326,0
0x1D13C,2327,0
0x1D13D,2328,0
0x1D13E,2329,0
0x1D11E,2330,0
0x1D122,2331,0
0x1D121,2332,0
0x0000,2363,0
0x0000,2364,0
0x0000,2365,0
0x0000,2366,0
0x22C5,2367,0
0x0000,2368,0
0x0000,2369,0
0x1D15D,2370,0
0x1D157,2371,0
0x1D158,2372,0
0x266F,2373,0
0x266E,2374,0
0x266D,2375,0
0x1D13B,2376,0
0x1D13C,2377,0
0x1D13D,2378,0
0x1D13E,2379,0
0x1D11E,2380,0
0x1D122,2381,0
0x1D121,2382,0
0x220F,2401,0
0x2211,2402,0
0x0028,2403,0
0x0029,2404,0
0x005B,2405,0
0x005D,2406,0
0x007B,2407,0
0x007D,2408,0
0x23B0,2409,0
0x23B1,2410,0
0x221A,2411,0
0x222B,2412,0
0x0041,2501,1
0x0042,2502,1
0x0043,2503,1
0x0044,2504,1
0x0045,2505,1
0x0046,2506,1
0x0047,2507,1
0x0048,2508,1
0x0049,2509,1
0x004A,2510,1
0x004B,2511,1
0x004C,2512,1
0x004D,2513,1
0x004E,2514,1
0x004F,2515,1
0x0050,2516,1
0x0051,2517,1
0x0052,2518,1
0x0053,2519,1
0x0054,2520,1
0x0055,2521,1
0x0056,2522,1
0x0057,2523,1
0x0058,2524,1
0x0059,2525,1
0x005A,2526,1
0x0041,2551,4
0x0042,2552,4
0x0043,2553,4
0x0044,2554,4
0x0045,2555,4
0x0046,2556,4
0x0047,2557,4
0x0048,2558,4
0x0049,2559,4
0x004A,2560,4
0x004B,2561,4
0x004C,2562,4
0x004D,2563,4
0x004E,2564,4
0x004F,2565,4
0x0050,2566,4
0x0051,2567,4
0x0052,2568,4
0x0053,2569,4
0x0054,2570,4
0x0055,2571,4
0x0056,2572,4
0x0057,2573,4
0x0058,2574,4
0x0059,2575,4
0x005A,2576,4
0x0061,2601,1
0x0062,2602,1
0x0063,2603,1
0x0064,2604,1
0x0065,2605,1
0x0066,2606,1
0x0067,2607,1
0x0068,2608,1
0x0069,2609,1
0x006A,2610,1
0x006B,2611,1
0x006C,2612,1
0x006D,2613,1
0x006E,2614,1
0x006F,2615,1
0x0070,2616,1
0x0071,2617,1
0x0072,2618,1
0x0073,2619,1
0x0074,2620,1
0x0075,2621,1
0x0076,2622,1
0x0077,2623,1
0x0078,2624,1
0x0079,2625,1
0x007A,2626,1
0x0000,2628,1
0x0061,2651,4
0x0062,2652,4
0x0063,2653,4
0x0064,2654,4
0x0065,2655,4
0x0066,2656,4
0x0067,2657,4
0x0068,2658,4
0x0069,2659,4
0x006A,2660,4
0x006B,2661,4
0x006C,2662,4
0x006D,2663,4
0x006E,2664,4
0x006F,2665,4
0x0070,2666,4
0x0071,2667,4
0x0072,2668,4
0x0073,2669,4
0x0074,2670,4
0x0075,2671,4
0x0076,2672,4
0x0077,2673,4
0x0078,2674,4
0x0079,2675,4
0x007A,2676,4
0x0030,2700,1
0x0031,2701,1
0x0032,2702,1
0x0033,2703,1
0x0034,2704,1
0x0035,2705,1
0x0036,2706,1
0x0037,2707,1
0x0038,2708,1
0x0039,2709,1
0x002E,2710,1
0x002C,2711,1
0x003A,2712,1
0x003B,2713,1
0x0021,2714,1
0x003F,2715,1
0x2018,2716,1
0x2019,2717,1
0x0026,2718,1
0x0024,2719,1
0x002F,2720,1
0x0028,2721,1
0x0029,2722,1
0x2217,2723,1
0x2212,2724,1
0x002B,2725,1
0x003D,2726,1
0x0027,2727,1
0x0022,2728,1
0x00B0,2729,1
0x0030,2750,3
0x0031,2751,3
0x0032,2752,3
0x0033,2753,3
0x0034,2754,3
0x0035,2755,3
0x0036,2756,3
0x0037,2757,3
0x0038,2758,3
0x0039,2759,3
0x002E,2760,3
0x002C,2761,3
0x003A,2762,3
0x003B,2763,3
0x0021,2764,3
0x003F,2765,3
0x0000,2766,3
0x0000,2767,3
0x0026,2768,3
0x0024,2769,3
0x002F,2770,3
0x0028,2771,3
0x0029,2772,3
0x2217,2773,3
0x2212,2774,3
0x002B,2775,3
0x003D,2776,3
0x0027,2777,3
0x0022,2778,3
0x00B0,2779,3
0x0410,2801,2
0x0411,2802,2
0x0412,2803,2
0x0413,2804,2
0x0414,2805,2
0x0415,2806,2
0x0416,2807,2
0x0417,2808,2
0x0418,2809,2
0x0419,2810,2
0x041A,2811,2
0x041B,2812,2
0x041C,2813,2
0x041D,2814,2
0x041E,2815,2
0x041F,2816,2
0x0420,2817,2
0x0421,2818,2
0x0422,2819,2
0x0423,2820,2
0x0424,2821,2
0x0425,2822,2
0x0426,2823,2
0x0427,2824,2
0x0428,2825,2
0x0429,2826,2
0x042A,2827,2
0x042B,2828,2
0x042C,2829,2
0x042D,2830,2
0x042E,2831,2
0x042F,2832,2
0x0430,2901,2
0x0431,2902,2
0x0432,2903,2
0x0433,2904,2
0x0434,2905,2
0x0435,2906,2
0x0436,2907,2
0x0437,2908,2
0x0438,2909,2
0x0439,2910,2
0x043A,2911,2
0x043B,2912,2
0x043C,2913,2
0x043D,2914,2
0x043E,2915,2
0x043F,2916,2
0x0440,2917,2
0x0441,2918,2
0x0442,2919,2
0x0443,2920,2
0x0444,2921,2
0x0445,2922,2
0x0446,2923,2
0x0447,2924,2
0x0448,2925,2
0x0449,2926,2
0x044A,2927,2
0x044B,2928,2
0x044C,2929,2
0x044D,2930,2
0x044E,2931,2
0x044F,2932,2
